ACER,Acer Therapeutics Inc.,25.75,$259.75M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acer,
ACGL,Arch Capital Group Ltd.,32.49,$13.11B,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acgl,
ACGLO,Arch Capital Group Ltd.,24.72,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglo,
ACGLP,Arch Capital Group Ltd.,23.7,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/acglp,
ACHC,"Acadia Healthcare Company, Inc.",29.31,$2.59B,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/achc,
ACHN,"Achillion Pharmaceuticals, Inc.",3.17,$439.73M,2006,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/achn,
ACHV,"Achieve Life Sciences, Inc. ",3.38,$22.72M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/achv,
ACIA,"Acacia Communications, Inc.",61.04,$2.47B,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/acia,
ACIU,AC Immune SA,5.07,$342.54M,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aciu,
ACIW,"ACI Worldwide, Inc.",34.46,$4B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/aciw,
ACLS,"Axcelis Technologies, Inc.",21.4,$702.49M,2000,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acls,
ACMR,"ACM Research, Inc.",15.44,$248.2M,2017,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/acmr,
ACNB,ACNB Corporation,38.4,$270.71M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/acnb,
ACOR,"Acorda Therapeutics, Inc.",11.92,$567.79M,2006,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/acor,
ACRS,"Aclaris Therapeutics, Inc.",5.51,$227.4M,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrs,
ACRX,"AcelRx Pharmaceuticals, Inc.",3.42,$269.35M,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrx,
ACST,"Acasti Pharma, Inc.",0.95,$74.23M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acst,
ACT,AdvisorShares Vice ETF,25.161,$13.21M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/act,
ACTG,Acacia Research Corporation,3.14,$155.89M,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/actg,
ACWI,iShares MSCI ACWI Index Fund,74,$10.7B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi,
ACWX,iShares MSCI ACWI ex US Index Fund,47.44,$3.76B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx,
ADAP,Adaptimmune Therapeutics plc,4.27,$447.12M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adap,
ADBE,Adobe Inc.,272.22,$132.83B,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adbe,
ADES,"Advanced Emissions Solutions, Inc.",12.56,$232.54M,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades,
ADI,"Analog Devices, Inc.",112.94,$41.6B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/adi,
ADIL,"Adial Pharmaceuticals, Inc",2.93,$29.72M,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adil,
ADILW,"Adial Pharmaceuticals, Inc",0.4,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adilw,
ADMA,ADMA Biologics Inc,4.95,$229.45M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adma,
ADMP,Adamis Pharmaceuticals Corporation,1.98,$93.64M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/admp,
ADMS,"Adamas Pharmaceuticals, Inc.",6.43,$176.5M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adms,
ADOM,"ADOMANI, Inc.",0.3372,$24.56M,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adom,
ADP,"Automatic Data Processing, Inc.",163.68,$71.3B,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/adp,
ADRA,Invesco BLDRS Asia 50 ADR Index Fund,32.1627,$19.3M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adra,
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,21.817,$36M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adrd,
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,41.4999,$139.02M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adre,
ADRO,"Aduro Biotech, Inc.",3.51,$280.28M,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adro,
ADRU,Invesco BLDRS Europe Select ADR Index Fund,21.4083,$11.77M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adru,
ADSK,"Autodesk, Inc.",172.77,$37.93B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/adsk,
ADTN,"ADTRAN, Inc.",14.24,$680.35M,1994,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/adtn,
ADUS,Addus HomeCare Corporation,66.05,$870.38M,2009,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/adus,
ADVM,"Adverum Biotechnologies, Inc.",5.69,$359.61M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/advm,
ADXS,"Advaxis, Inc.",3.38,$27.06M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adxs,
AEGN,Aegion Corp,19.16,$608.41M,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/aegn,
AEHR,Aehr Test Systems,1.69,$38.13M,1997,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aehr,
AEIS,"Advanced Energy Industries, Inc.",54.15,$2.07B,1995,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeis,
AEMD,"Aethlon Medical, Inc.",0.7599,$14.41M,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd,
AERI,"Aerie Pharmaceuticals, Inc.",41.33,$1.9B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/aeri,
AETI,"American Electric Technologies, Inc.",0.86,$7.8M,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti,
AEY,"ADDvantage Technologies Group, Inc.",1.36,$14.09M,n/a,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/aey,
AEYE,"AudioEye, Inc.",9.625,$73.37M,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/aeye,
AEZS,AEterna Zentaris Inc.,4.48,$72.62M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aezs,
AFH,"Atlas Financial Holdings, Inc.",1.43,$17.07M,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh,
AFHBL,"Atlas Financial Holdings, Inc.",13.64,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afhbl,
AFIN,"American Finance Trust, Inc.",10.02,$1.06B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afin,
AFINP,"American Finance Trust, Inc.",25.6,$30.72M,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/afinp,
AFMD,Affimed N.V.,3.84,$239.73M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/afmd,
AGEN,Agenus Inc.,2.67,$358.33M,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agen,
AGFS,"AgroFresh Solutions, Inc.",3.25,$165.97M,2014,Finance,Business Services,https://www.nasdaq.com/symbol/agfs,
AGFSW,"AgroFresh Solutions, Inc.",0.0595,n/a,2014,Finance,Business Services,https://www.nasdaq.com/symbol/agfsw,
AGIO,"Agios Pharmaceuticals, Inc.",59.85,$3.49B,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agio,
AGLE,"Aeglea BioTherapeutics, Inc.",7.25,$208.94M,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agle,
AGMH,AGM Group Holdings Inc.,19.58,$650.37M,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/agmh,
AGNC,AGNC Investment Corp.,18.17,$9.75B,2008,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agnc,
AGNCB,AGNC Investment Corp.,25.23,$8.8B,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncb,
AGNCM,AGNC Investment Corp.,25.17,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncm,
AGNCN,AGNC Investment Corp.,25.68,$333840,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/agncn,
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,42.69,$25.61M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agnd,
AGRX,"Agile Therapeutics, Inc.",1.5,$64.82M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agrx,
AGTC,Applied Genetic Technologies Corporation,4.77,$86.65M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/agtc,
AGYS,"Agilysys, Inc.",19.96,$469.76M,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/agys,
AGZD,WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund,47.935,$81.49M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agzd,
AHPI,"Allied Healthcare Products, Inc.",1.83,$7.34M,1992,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi,
AIA,iShares Asia 50 ETF,63.36,$1.13B,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aia,
AIHS,Senmiao Technology Limited,4.745,$122.8M,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs,
AIMC,Altra Industrial Motion Corp.,32.72,$2.11B,2006,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aimc,
AIMT,"Aimmune Therapeutics, Inc.",21.58,$1.34B,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aimt,
AINV,Apollo Investment Corporation,15.27,$1.06B,2004,n/a,n/a,https://www.nasdaq.com/symbol/ainv,
AIPT,Precision Therapeutics Inc.,0.735,$11.96M,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/aipt,
AIQ,Global X Future Analytics Tech ETF,16.325,$41.63M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aiq,
AIRG,"Airgain, Inc.",15.95,$159.97M,2016,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/airg,
AIRR,First Trust RBA American Industrial Renaissance ETF,25.78,$82.5M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/airr,
AIRT,"Air T, Inc.",27.9,$56.48M,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/airt,
AKAM,"Akamai Technologies, Inc.",76.65,$12.56B,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/akam,
AKAO,"Achaogen, Inc.",0.1557,$9.95M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akao,
AKBA,"Akebia Therapeutics, Inc.",7.02,$822.2M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akba,
AKCA,"Akcea Therapeutics, Inc.",28.47,$2.55B,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akca,
AKER,Akers Biosciences Inc.,0.813,$10.15M,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/aker,
AKRX,"Akorn, Inc.",3.04,$381.76M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/akrx,
AKTS,"Akoustis Technologies, Inc.",6.6,$197.43M,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/akts,
AKTX,Akari Therapeutics Plc,3.17,$50.11M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aktx,
ALAC,Alberton Acquisition Corporation,10,$146.9M,2018,Finance,Business Services,https://www.nasdaq.com/symbol/alac,
ALACR,Alberton Acquisition Corporation,0.21,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/alacr,
ALACU,Alberton Acquisition Corporation,10.23,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/alacu,
ALACW,Alberton Acquisition Corporation,0.08,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/alacw,
ALBO,"Albireo Pharma, Inc.",31.96,$384.35M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/albo,
ALCO,"Alico, Inc.",27.91,$208.29M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco,
ALDR,"Alder BioPharmaceuticals, Inc.",12.95,$1.08B,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldr,
ALDX,"Aldeyra Therapeutics, Inc.",8.05,$220.53M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldx,
ALEC,"Alector, Inc.",24.69,$1.7B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alec,
ALGN,"Align Technology, Inc.",292.55,$23.4B,2001,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/algn,
ALGR,Allegro Merger Corp.,9.99,$190.41M,2018,Finance,Business Services,https://www.nasdaq.com/symbol/algr,
ALGRR,Allegro Merger Corp.,0.27,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/algrr,
ALGRU,Allegro Merger Corp.,10.48,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/algru,
ALGRW,Allegro Merger Corp.,0.27,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/algrw,
ALGT,Allegiant Travel Company,132.93,$2.16B,2006,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/algt,
ALIM,"Alimera Sciences, Inc.",1.02,$72.39M,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alim,
ALIT,Alight Inc.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/alit,
ALJJ,"ALJ Regional Holdings, Inc.",1.55,$58.94M,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/aljj,
ALKS,Alkermes plc,33.43,$5.24B,1991,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alks,
ALLK,Allakos Inc.,37.6,$1.58B,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/allk,
ALLO,"Allogene Therapeutics, Inc.",25.94,$3.15B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/allo,
ALLT,Allot Ltd.,7.97,$271.27M,2006,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/allt,
ALNA,"Allena Pharmaceuticals, Inc.",6.09,$126.76M,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna,
ALNY,"Alnylam Pharmaceuticals, Inc.",88.53,$9.42B,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alny,
ALOT,"AstroNova, Inc.",24.87,$172.92M,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot,
ALPN,"Alpine Immune Sciences, Inc.",7.5174,$139.53M,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alpn,
ALQA,"Alliqua BioMedical, Inc.",2.88,$14.42M,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/alqa,
ALRM,"Alarm.com Holdings, Inc.",68.76,$3.31B,2015,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/alrm,
ALRN,"Aileron Therapeutics, Inc.",1.75,$46.75M,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alrn,
ALSK,"Alaska Communications Systems Group, Inc.",1.78,$94.82M,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/alsk,
ALT,"Altimmune, Inc.",3,$40.35M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alt,
ALTM,Altus Midstream Company,5.85,$1.9B,2017,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/altm,
ALTR,Altair Engineering Inc.,36.36,$2.58B,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/altr,
ALTY,Global X SuperDividend Alternatives ETF,14.94,$20.17M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/alty,
ALXN,"Alexion Pharmaceuticals, Inc.",137.49,$30.84B,1996,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alxn,
ALYA,Alithya Group inc.,3.175,$153.69M,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/alya,
AMAG,"AMAG Pharmaceuticals, Inc.",12.49,$433.57M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amag,
AMAL,Amalgamated Bank,15.74,$500.08M,2018,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/amal,
AMAT,"Applied Materials, Inc.",42.71,$40.55B,1972,Technology,Semiconductors,https://www.nasdaq.com/symbol/amat,
AMBA,"Ambarella, Inc.",46.74,$1.53B,2012,Technology,Semiconductors,https://www.nasdaq.com/symbol/amba,
AMBC,"Ambac Financial Group, Inc.",18.15,$822.95M,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambc,
AMBCW,"Ambac Financial Group, Inc.",8.3961,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ambcw,
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,28.1241,$11.25M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca,
AMCI,AMCI Acquisition Corp.,9.9,$272.89M,2018,Finance,Business Services,https://www.nasdaq.com/symbol/amci,
AMCIU,AMCI Acquisition Corp.,10.15,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/amciu,
AMCIW,AMCI Acquisition Corp.,0.3,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/amciw,
AMCN,AirMedia Group Inc.,1.99,$25M,2007,Technology,Advertising,https://www.nasdaq.com/symbol/amcn,
AMCX,AMC Networks Inc.,60.27,$3.39B,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx,
AMD,"Advanced Micro Devices, Inc.",27.33,$29.56B,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amd,
AMED,Amedisys Inc,128.62,$4.12B,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/amed,
AMEH,"Apollo Medical Holdings, Inc.",18.85,$674.81M,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ameh,
AMGN,Amgen Inc.,191.2,$117.77B,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/amgn,
AMKR,"Amkor Technology, Inc.",9.04,$2.17B,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/amkr,
AMNB,"American National Bankshares, Inc.",34.9,$389.84M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amnb,
AMOT,"Allied Motion Technologies, Inc.",37.54,$357.94M,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/amot,
AMOV,"America Movil, S.A.B. de C.V.",15.53,$51.27B,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amov,
AMPH,"Amphastar Pharmaceuticals, Inc.",20.8,$973.21M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amph,
AMR,"Alta Mesa Resources, Inc.",0.2301,$87.64M,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amr,
AMRB,American River Bankshares,12.58,$74.07M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amrb,
AMRH,"Ameri Holdings, Inc.",0.3639,$17.11M,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrh,
AMRHW,"Ameri Holdings, Inc.",0.05,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/amrhw,
AMRK,"A-Mark Precious Metals, Inc.",11,$77.35M,n/a,Basic Industries,Other Specialty Stores,https://www.nasdaq.com/symbol/amrk,
AMRN,Amarin Corporation plc,18.35,$6.04B,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrn,
AMRS,"Amyris, Inc.",3.45,$253.77M,2010,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amrs,
AMRWW,"Alta Mesa Resources, Inc.",0.0325,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amrww,
AMSC,American Superconductor Corporation,12.26,$262.58M,1991,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/amsc,
AMSF,"AMERISAFE, Inc.",58.38,$1.12B,2005,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/amsf,
AMSWA,"American Software, Inc.",12.78,$397.78M,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/amswa,
AMTB,Mercantil Bank Holding Corporation,16.3,$704.23M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb,
AMTBB,Mercantil Bank Holding Corporation,11.2725,$487.02M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/amtbb,
AMTD,TD Ameritrade Holding Corporation,53.275,$29.85B,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd,
AMTX,"Aemetis, Inc",0.86,$17.52M,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/amtx,
AMWD,American Woodmark Corporation,88.45,$1.49B,1986,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/amwd,
AMZN,"Amazon.com, Inc.",1844.87,$906.21B,1997,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/amzn,
ANAB,"AnaptysBio, Inc.",77.52,$2.09B,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/anab,
ANAT,American National Insurance Company,118.48,$3.19B,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/anat,
ANCN,Anchiano Therapeutics Ltd.,6.26,$46.45M,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ancn,
ANDA,Andina Acquisition Corp. III,9.7801,$135.89M,2019,Finance,Business Services,https://www.nasdaq.com/symbol/anda,
ANDAR,Andina Acquisition Corp. III,0.32,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/andar,
ANDAU,Andina Acquisition Corp. III,10.2,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/andau,
ANDAW,Andina Acquisition Corp. III,0.2,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/andaw,
ANDE,"The Andersons, Inc.",32.59,$1.09B,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande,
ANGI,ANGI Homeservices Inc.,15.66,$7.89B,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/angi,
ANGO,"AngioDynamics, Inc.",22.69,$844.43M,2004,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ango,
ANIK,Anika Therapeutics Inc.,32.13,$456.62M,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/anik,
ANIP,"ANI Pharmaceuticals, Inc.",68.45,$813.79M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/anip,
ANIX,"Anixa Biosciences, Inc.",4.27,$83.81M,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/anix,
ANSS,"ANSYS, Inc.",189.96,$15.93B,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/anss,
